batch,time,x1,x2
batch 8,4.5,0.01666350068027497,0.016663500386260122
batch 8,4.55,0.015850811873894217,0.015850810795770307
batch 8,4.6000000000000005,0.015077758474969888,0.015077757406793669
batch 8,4.65,0.014342407252408889,0.014342407060392215
batch 8,4.7,0.013642919091450826,0.013642920195306331
batch 8,4.75,0.012977545558535659,0.012977547562485996
batch 8,4.800000000000001,0.012344623023106845,0.012344625134833987
batch 8,4.8500000000000005,0.011742568650744932,0.011742570127945955
batch 8,4.9,0.011169877300484453,0.011169877424799505
batch 8,4.95,0.010625116859952537,0.010625115182870357
batch 9,0.0,0.0,-4.0
batch 9,0.05,-0.3448572745255432,-3.4600604237792254
batch 9,0.1,-0.5966134989511758,-3.0227361734850895
batch 9,0.15000000000000002,-0.776682836388813,-2.6661490695905927
batch 9,0.2,-0.9017026256520464,-2.3732203869236197
batch 9,0.25,-0.9845919778184461,-2.1306111547177915
batch 9,0.30000000000000004,-1.0353761358814466,-1.9278967470830386
batch 9,0.35000000000000003,-1.0618283121821075,-1.756924046917918
batch 9,0.4,-1.0699695477100293,-1.6113106366458583
batch 9,0.45,-1.0644578770019124,-1.4860547296872522
batch 9,0.5,-1.0488913433015015,-1.3772312957403423
batch 9,0.55,-1.0260439017164977,-1.281755339988783
batch 9,0.6000000000000001,-0.998049138139017,-1.1971974064117357
batch 9,0.65,-0.9665431395179749,-1.12163996769229
batch 9,0.7000000000000001,-0.9327758412122663,-1.05356537411152
batch 9,0.75,-0.8976976125043087,-0.9917685986103363
batch 9,0.8,-0.8620266479815072,-0.9352892086308062
batch 9,0.8500000000000001,-0.8263013936202862,-0.8833583343112039
batch 9,0.9,-0.790921323833316,-0.8353573152591595
batch 9,0.9500000000000001,-0.7561786539479751,-0.7907854399939366
batch 9,1.0,-0.7222829858899351,-0.7492347789138553
batch 9,1.05,-0.689380459342942,-0.7103705372140632
batch 9,1.1,-0.6575686226580978,-0.673915712241253
batch 9,1.1500000000000001,-0.6269079755173066,-0.6396391021008593
batch 9,1.2000000000000002,-0.597430918020704,-0.6073459297252136
batch 9,1.25,-0.5691486842632955,-0.5768705032699267
batch 9,1.3,-0.5420567065151125,-0.5480704657090805
batch 9,1.35,-0.5161387605935724,-0.5208222820735203
batch 9,1.4000000000000001,-0.49137016354319435,-0.49501769229826653
batch 9,1.4500000000000002,-0.46772022818824205,-0.4705609242504484
batch 9,1.5,-0.445154152669238,-0.44736648797680595
batch 9,1.55,-0.4236344638398662,-0.42535743150915967
batch 9,1.6,-0.4031221119446064,-0.40446396006667057
batch 9,1.6500000000000001,-0.3835773014274294,-0.3846223330775326
batch 9,1.7000000000000002,-0.36496011258869465,-0.3657739836344343
batch 9,1.75,-0.34723096527712144,-0.3478648085280393
batch 9,1.8,-0.33035095775994844,-0.33084459512172637
batch 9,1.85,-0.3142821100931227,-0.314666555149483
batch 9,1.9000000000000001,-0.2989875354331604,-0.29928694143894713
batch 9,1.9500000000000002,-0.284431554400174,-0.2846647319215755
batch 9,2.0,-0.2705797673964976,-0.2707613655206486
batch 9,2.0500000000000003,-0.25739909289697827,-0.25754052150468587
batch 9,2.1,-0.24485778347134826,-0.24496792993006627
batch 9,2.15,-0.23292542389107782,-0.23301120810805806
batch 9,2.2,-0.2215729129981973,-0.2216397217210408
batch 9,2.25,-0.21077243468236515,-0.21082446511331934
batch 9,2.3000000000000003,-0.2004974276624241,-0.200537949054655
batch 9,2.35,-0.19072254641420255,-0.19075410458823178
batch 9,2.4000000000000004,-0.1814236189635861,-0.18144819712241414
batch 9,2.45,-0.17257760404717234,-0.17259674520081922
batch 9,2.5,-0.16416254568240013,-0.16417745242865386
batch 9,2.5500000000000003,-0.15615752944966255,-0.15616913870902158
batch 9,2.6,-0.14854263804826764,-0.14855167921836
batch 9,2.6500000000000004,-0.14129890786779836,-0.14130594897596935
batch 9,2.7,-0.13440828620192932,-0.1344137696879471
batch 9,2.75,-0.12785358977728145,-0.12785786024186496
batch 9,2.8000000000000003,-0.12161846515688242,-0.1216217910866919
batch 9,2.85,-0.11568735035730435,-0.11568994115453302
batch 9,2.9000000000000004,-0.11004543571514032,-0.11004745301727427
batch 9,2.95,-0.10467863157528222,-0.10468020213572332
batch 9,3.0,-0.09957353071719142,-0.09957475314573931
batch 9,3.0500000000000003,-0.0947173786271387,-0.09471833027714988
batch 9,3.1,-0.09009804021424278,-0.09009878130394601
batch 9,3.1500000000000004,-0.08570397140303358,-0.0857045485114506
batch 9,3.2,-0.08152418991530255,-0.08152463910550024
batch 9,3.25,-0.07754824752231639,-0.07754859706445677
batch 9,3.3000000000000003,-0.07376620574547715,-0.07376647779252951
batch 9,3.35,-0.07016860945922782,-0.07016882132541366
batch 9,3.4000000000000004,-0.06674646664721993,-0.06674663190913029
batch 9,3.45,-0.06349121911989257,-0.06349134791368996
batch 9,3.5,-0.060394728168511415,-0.06039482820011103
batch 9,3.5500000000000003,-0.05744925344255378,-0.057449330928142084
batch 9,3.6,-0.05464742774122289,-0.05464748754192697
batch 9,3.6500000000000004,-0.05198224845534041,-0.05198229458532098
batch 9,3.7,-0.049447049229052284,-0.04944708499172984
batch 9,3.75,-0.047035492354234265,-0.04703552035008413
batch 9,3.8000000000000003,-0.04474154817716603,-0.044741570186947605
batch 9,3.85,-0.0425594795062521,-0.04255949660560856
batch 9,3.9000000000000004,-0.0404838322988382,-0.0404838454216711
batch 9,3.95,-0.0385094143030288,-0.0385094242426372
batch 9,4.0,-0.03663129004797014,-0.03663129751131846
batch 9,4.05,-0.034844762573185965,-0.0348447682971606
batch 9,4.1000000000000005,-0.033145364340025324,-0.033145369017121847
batch 9,4.15,-0.031528847210203555,-0.03152885128395929
batch 9,4.2,-0.02999116779337369,-0.029991171287510894
batch 9,4.25,-0.02852848009659387,-0.028528482854958934
batch 9,4.3,-0.027137127100053324,-0.027137129005736157
batch 9,4.3500000000000005,-0.02581363287096082,-0.02581363386582455
batch 9,4.4,-0.02455468711109451,-0.024554687244698697
batch 9,4.45,-0.02335714037426364,-0.02335713993612007
batch 9,4.5,-0.02221799905866085,-0.022217998740549805
batch 9,4.55,-0.02113441418842066,-0.021134414590630556
batch 9,4.6000000000000005,-0.020103676070263962,-0.020103677351678284
batch 9,4.65,-0.019123208045229455,-0.019123209596242974
batch 9,4.7,-0.018190558149570067,-0.018190559346366122
batch 9,4.75,-0.017303394263387745,-0.017303394583127445
batch 9,4.800000000000001,-0.01645949827009049,-0.0164594974980648
batch 9,4.8500000000000005,-0.015656759576526524,-0.015656757747046203
batch 9,4.9,-0.014893170549833462,-0.014893168361276054
batch 9,4.95,-0.014166821487289906,-0.014166820417123503
batch 10,0.0,0.0,4.0
batch 10,0.05,0.3448572745255432,3.4600604237792254
batch 10,0.1,0.5966134989511758,3.0227361734850895
batch 10,0.15000000000000002,0.776682836388813,2.6661490695905927
batch 10,0.2,0.9017026256520464,2.3732203869236197
batch 10,0.25,0.9845919778184461,2.1306111547177915
batch 10,0.30000000000000004,1.0353761358814466,1.9278967470830386
batch 10,0.35000000000000003,1.0618283121821075,1.756924046917918
batch 10,0.4,1.0699695477100293,1.6113106366458583
batch 10,0.45,1.0644578770019124,1.4860547296872522
batch 10,0.5,1.0488913433015015,1.3772312957403423
batch 10,0.55,1.0260439017164977,1.281755339988783
batch 10,0.6000000000000001,0.998049138139017,1.1971974064117357
batch 10,0.65,0.9665431395179749,1.12163996769229
batch 10,0.7000000000000001,0.9327758412122663,1.05356537411152
batch 10,0.75,0.8976976125043087,0.9917685986103363
batch 10,0.8,0.8620266479815072,0.9352892086308062
batch 10,0.8500000000000001,0.8263013936202862,0.8833583343112039
batch 10,0.9,0.790921323833316,0.8353573152591595
batch 10,0.9500000000000001,0.7561786539479751,0.7907854399939366
batch 10,1.0,0.7222829858899351,0.7492347789138553
batch 10,1.05,0.689380459342942,0.7103705372140632
batch 10,1.1,0.6575686226580978,0.673915712241253
batch 10,1.1500000000000001,0.6269079755173066,0.6396391021008593
batch 10,1.2000000000000002,0.597430918020704,0.6073459297252136
batch 10,1.25,0.5691486842632955,0.5768705032699267
batch 10,1.3,0.5420567065151125,0.5480704657090805
batch 10,1.35,0.5161387605935724,0.5208222820735203
batch 10,1.4000000000000001,0.49137016354319435,0.49501769229826653
batch 10,1.4500000000000002,0.46772022818824205,0.4705609242504484
batch 10,1.5,0.445154152669238,0.44736648797680595
batch 10,1.55,0.4236344638398662,0.42535743150915967
batch 10,1.6,0.4031221119446064,0.40446396006667057
batch 10,1.6500000000000001,0.3835773014274294,0.3846223330775326
batch 10,1.7000000000000002,0.36496011258869465,0.3657739836344343
batch 10,1.75,0.34723096527712144,0.3478648085280393
batch 10,1.8,0.33035095775994844,0.33084459512172637
batch 10,1.85,0.3142821100931227,0.314666555149483
batch 10,1.9000000000000001,0.2989875354331604,0.29928694143894713
batch 10,1.9500000000000002,0.284431554400174,0.2846647319215755
batch 10,2.0,0.2705797673964976,0.2707613655206486
batch 10,2.0500000000000003,0.25739909289697827,0.25754052150468587
batch 10,2.1,0.24485778347134826,0.24496792993006627
batch 10,2.15,0.23292542389107782,0.23301120810805806
batch 10,2.2,0.2215729129981973,0.2216397217210408
batch 10,2.25,0.21077243468236515,0.21082446511331934
batch 10,2.3000000000000003,0.2004974276624241,0.200537949054655
batch 10,2.35,0.19072254641420255,0.19075410458823178
batch 10,2.4000000000000004,0.1814236189635861,0.18144819712241414
batch 10,2.45,0.17257760404717234,0.17259674520081922
batch 10,2.5,0.16416254568240013,0.16417745242865386
batch 10,2.5500000000000003,0.15615752944966255,0.15616913870902158
batch 10,2.6,0.14854263804826764,0.14855167921836
batch 10,2.6500000000000004,0.14129890786779836,0.14130594897596935
batch 10,2.7,0.13440828620192932,0.1344137696879471
batch 10,2.75,0.12785358977728145,0.12785786024186496
batch 10,2.8000000000000003,0.12161846515688242,0.1216217910866919
batch 10,2.85,0.11568735035730435,0.11568994115453302
batch 10,2.9000000000000004,0.11004543571514032,0.11004745301727427
batch 10,2.95,0.10467863157528222,0.10468020213572332
batch 10,3.0,0.09957353071719142,0.09957475314573931
batch 10,3.0500000000000003,0.0947173786271387,0.09471833027714988
batch 10,3.1,0.09009804021424278,0.09009878130394601
batch 10,3.1500000000000004,0.08570397140303358,0.0857045485114506
batch 10,3.2,0.08152418991530255,0.08152463910550024
batch 10,3.25,0.07754824752231639,0.07754859706445677
batch 10,3.3000000000000003,0.07376620574547715,0.07376647779252951
batch 10,3.35,0.07016860945922782,0.07016882132541366
batch 10,3.4000000000000004,0.06674646664721993,0.06674663190913029
batch 10,3.45,0.06349121911989257,0.06349134791368996
batch 10,3.5,0.060394728168511415,0.06039482820011103
batch 10,3.5500000000000003,0.05744925344255378,0.057449330928142084
batch 10,3.6,0.05464742774122289,0.05464748754192697
batch 10,3.6500000000000004,0.05198224845534041,0.05198229458532098
batch 10,3.7,0.049447049229052284,0.04944708499172984
batch 10,3.75,0.047035492354234265,0.04703552035008413
batch 10,3.8000000000000003,0.04474154817716603,0.044741570186947605
batch 10,3.85,0.0425594795062521,0.04255949660560856
batch 10,3.9000000000000004,0.0404838322988382,0.0404838454216711
batch 10,3.95,0.0385094143030288,0.0385094242426372
batch 10,4.0,0.03663129004797014,0.03663129751131846
batch 10,4.05,0.034844762573185965,0.0348447682971606
batch 10,4.1000000000000005,0.033145364340025324,0.033145369017121847
batch 10,4.15,0.031528847210203555,0.03152885128395929
batch 10,4.2,0.02999116779337369,0.029991171287510894
batch 10,4.25,0.02852848009659387,0.028528482854958934
batch 10,4.3,0.027137127100053324,0.027137129005736157
batch 10,4.3500000000000005,0.02581363287096082,0.02581363386582455
batch 10,4.4,0.02455468711109451,0.024554687244698697
batch 10,4.45,0.02335714037426364,0.02335713993612007
batch 10,4.5,0.02221799905866085,0.022217998740549805
batch 10,4.55,0.02113441418842066,0.021134414590630556
batch 10,4.6000000000000005,0.020103676070263962,0.020103677351678284
batch 10,4.65,0.019123208045229455,0.019123209596242974
batch 10,4.7,0.018190558149570067,0.018190559346366122
batch 10,4.75,0.017303394263387745,0.017303394583127445
batch 10,4.800000000000001,0.01645949827009049,0.0164594974980648
batch 10,4.8500000000000005,0.015656759576526524,0.015656757747046203
batch 10,4.9,0.014893170549833462,0.014893168361276054
batch 10,4.95,0.014166821487289906,0.014166820417123503
batch 11,0.0,1.0,-4.0
batch 11,0.05,0.520157822948552,-3.3738460967336765
batch 11,0.1,0.15907055259924316,-2.8735828069860725
batch 11,0.15000000000000002,-0.1101455551103508,-2.4719783744313206
batch 11,0.2,-0.3083975088069669,-2.1477947506801582
batch 11,0.25,-0.4519391691695509,-1.884463180285491
batch 11,0.30000000000000004,-0.5534019263511801,-1.6690527359228031
batch 11,0.35000000000000003,-0.6225972809144855,-1.4914669884588285
batch 11,0.4,-0.6671418709920839,-1.3438182673209538
batch 11,0.45,-0.6929441785535174,-1.2199402765074356
batch 11,0.5,-0.7045835070803592,-1.1150084722430917
batch 11,0.55,-0.705605062759904,-1.0252443685587571
batch 11,0.6000000000000001,-0.6987497829758184,-0.9476851254749468
batch 11,0.65,-0.6861331450992557,-0.8800041853442833
batch 11,0.7000000000000001,-0.6693844959525308,-0.8203714155743909
batch 11,0.75,-0.649755460923888,-0.7673441974445337
batch 11,0.8,-0.6282043450801557,-0.7197825474099036
batch 11,0.8500000000000001,-0.6054618091282296,-0.676782986849724
batch 11,0.9,-0.5820819942160533,-0.6376269851312255
batch 11,0.9500000000000001,-0.5584822932529221,-0.6017407772300672
batch 11,1.0,-0.5349742908872833,-0.5686640327407956
batch 11,1.05,-0.5117878247164409,-0.5380254227253318
batch 11,1.1,-0.4890896942955771,-0.509523556901797
batch 11,1.1500000000000001,-0.46699819975079404,-0.4829121084845725
batch 11,1.2000000000000002,-0.4455944354919849,-0.4579882003381153
batch 11,1.25,-0.42493105833032047,-0.43458333233926816
batch 11,1.3,-0.4050390901785664,-0.412556289008239
batch 11,1.35,-0.3859331907462437,-0.3917875912721472
batch 11,1.4000000000000001,-0.3676157393617662,-0.3721751525401439
batch 11,1.4500000000000002,-0.35007999511484084,-0.35363086923792436
batch 11,1.5,-0.3333125296854071,-0.33607795082265707
batch 11,1.55,-0.3172951052346621,-0.3194488162997904
batch 11,1.6,-0.3020061214165511,-0.30368343261373093
batch 11,1.6500000000000001,-0.287421717567045,-0.2887280083342356
batch 11,1.7000000000000002,-0.2735166161038822,-0.2745339560863702
batch 11,1.75,-0.26026476292096246,-0.2610570674541036
batch 11,1.8,-0.24763980871834035,-0.2482568559633437
batch 11,1.85,-0.23561547112889764,-0.23609602782240222
batch 11,1.9000000000000001,-0.22416579996547453,-0.22454005770701946
batch 11,1.9500000000000002,-0.21326537129506898,-0.2135568434637689
batch 11,2.0,-0.2028894255393931,-0.20311642416367842
batch 11,2.0500000000000003,-0.19301396210425356,-0.19319074864884456
batch 11,2.1,-0.1836158022050027,-0.18375348254717
batch 11,2.15,-0.17467262319218513,-0.1747798503730114
batch 11,2.2,-0.16616298264706925,-0.1662464929382755
batch 11,2.25,-0.1580663180386074,-0.1581313564076084
batch 11,2.3000000000000003,-0.15036294024010893,-0.15041359197529022
batch 11,2.35,-0.14303402006555554,-0.14307346793129835
batch 11,2.4000000000000004,-0.1360615696929865,-0.13609229172508547
batch 11,2.45,-0.12942841748457917,-0.12945234381369708
batch 11,2.5,-0.12311818204552945,-0.1231368160254316
batch 11,2.5500000000000003,-0.11711524428181201,-0.11712975631282534
batch 11,2.6,-0.11140471790360659,-0.11141601951440426
batch 11,2.6500000000000004,-0.10597242030699061,-0.10598122183746622
batch 11,2.7,-0.1008048434090311,-0.10081169806454365
batch 11,2.75,-0.09588912439513922,-0.09589446265343246
batch 11,2.8000000000000003,-0.09121301704302516,-0.09121717434033066
batch 11,2.85,-0.08676486431357967,-0.0867681019918285
batch 11,2.9000000000000004,-0.08253357150456792,-0.08253609330764507
batch 11,2.95,-0.07850857953149312,-0.07851054346341566
batch 11,3.0,-0.07467984090223667,-0.07468137014265454
batch 11,3.0500000000000003,-0.07103779437943274,-0.07103898490067158
batch 11,3.1,-0.06757334353145412,-0.06757427048045227
batch 11,3.1500000000000004,-0.0642778328704335,-0.0642785546841192
batch 11,3.2,-0.06114302857880296,-0.06114359072926964
batch 11,3.25,-0.05816109673883772,-0.05816153437643278
batch 11,3.3000000000000003,-0.05532458464825535,-0.05532492531181255
batch 11,3.35,-0.05262640259460742,-0.052626667810758636
batch 11,3.4000000000000004,-0.05005980594222213,-0.050060012503749377
batch 11,3.45,-0.04761838022261593,-0.04761854133368492
batch 11,3.5,-0.045296020164227256,-0.04529614574332542
batch 11,3.5500000000000003,-0.04308691896522686,-0.04308701646527576
batch 11,3.6,-0.040985555777955554,-0.040985631273348457
batch 11,3.6500000000000004,-0.038986674052533,-0.03898673221206882
batch 11,3.7,-0.0370852781687278,-0.03708532284636039
batch 11,3.75,-0.0352766133189831,-0.03527664773052709
batch 11,3.8000000000000003,-0.033556156053388526,-0.03355618281046978
batch 11,3.85,-0.03191960680996322,-0.031919627848684316
batch 11,3.9000000000000004,-0.03036287155686905,-0.03036288801234162
batch 11,3.95,-0.028882059257816083,-0.02888207196721851
batch 11,4.0,-0.027473467060496342,-0.027473476702861897
batch 11,4.05,-0.02613357159831258,-0.026133578751630457
batch 11,4.1000000000000005,-0.024859024226965322,-0.024859029468828356
batch 11,4.15,-0.02364663629355964,-0.023646640325747613
batch 11,4.2,-0.022493377024262805,-0.022493380460865728
batch 11,4.25,-0.021396363116823396,-0.02139636632010283
batch 11,4.3,-0.020352850428609775,-0.020352853318426217
batch 11,4.3500000000000005,-0.019360228956138276,-0.019360231325971786
batch 11,4.4,-0.01841601707505309,-0.018416018714330667
batch 11,4.45,-0.017517856475638516,-0.01751785718831727
batch 11,4.5,-0.01666350068027497,-0.016663500386260122
batch 11,4.55,-0.015850811873894217,-0.015850810795770307
batch 11,4.6000000000000005,-0.015077758474969888,-0.015077757406793669
batch 11,4.65,-0.014342407252408889,-0.014342407060392215
batch 11,4.7,-0.013642919091450826,-0.013642920195306331
batch 11,4.75,-0.012977545558535659,-0.012977547562485996
batch 11,4.800000000000001,-0.012344623023106845,-0.012344625134833987
batch 11,4.8500000000000005,-0.011742568650744932,-0.011742570127945955
batch 11,4.9,-0.011169877300484453,-0.011169877424799505
batch 11,4.95,-0.010625116859952537,-0.010625115182870357
batch 12,0.0,1.0,4.0
batch 12,0.05,1.2098723844162933,3.546274738822684
batch 12,0.1,1.3522975375891928,3.171889553295642
batch 12,0.15000000000000002,1.4432200907780781,2.860319792021496
batch 12,0.2,1.4950076697381112,2.598646096310098
batch 12,0.25,1.5172447471553347,2.3767591688203638
batch 12,0.30000000000000004,1.5173503054517614,2.186740798544032
batch 12,0.35000000000000003,1.5010593069703548,2.0223811421813425
batch 12,0.4,1.4727971966368758,1.878803034070873
batch 12,0.45,1.435971556955629,1.7521692016545152
batch 12,0.5,1.3931991719397685,1.6394541270973324
batch 12,0.55,1.3464827549689657,1.538266297382145
batch 12,0.6000000000000001,1.297348509604345,1.4467096712898935
batch 12,0.65,1.2469531524449444,1.3632757317603372
batch 12,0.7000000000000001,1.1961671892117278,1.2867593301292506
batch 12,0.75,1.145639764515152,1.2161929995570817
batch 12,0.8,1.0958489520424919,1.1507958688931912
batch 12,0.8500000000000001,1.0471409802300147,1.0899336798462855
batch 12,0.9,0.9997606543982643,1.0330876446213584
batch 12,0.9500000000000001,0.9538750155959401,0.9798301019779676
batch 12,1.0,0.90959168169825,0.9298055244458248
batch 12,1.05,0.8669730946582388,0.8827156511705729
batch 12,1.1,0.826047551413896,0.8383078673363964
batch 12,1.1500000000000001,0.7868177516544769,0.7963660954881866
batch 12,1.2000000000000002,0.7492674009172605,0.7567036588791904
batch 12,1.25,0.713366310387587,0.7191576741375421
batch 12,1.3,0.6790743227667855,0.6835846426166294
batch 12,1.35,0.6463443319005294,0.6498569715263898
batch 12,1.4000000000000001,0.6151245880230802,0.6178602318610802
batch 12,1.4500000000000002,0.5853604600647161,0.5874909805595456
batch 12,1.5,0.5569957752980937,0.5586550255800565
batch 12,1.55,0.5299738221842729,0.5312660470676752
batch 12,1.6,0.5042381023167263,0.5052444877579388
batch 12,1.6500000000000001,0.47973288494566524,0.48051665824276074
batch 12,1.7000000000000002,0.45640360862629703,0.4570140117072435
batch 12,1.75,0.4341971675449044,0.43467254976340725
batch 12,1.8,0.41306210663657505,0.41343233451490913
batch 12,1.85,0.39294874895777504,0.3932370826424615
batch 12,1.9000000000000001,0.37380927086937077,0.3740338252647857
batch 12,1.9500000000000002,0.3555977375586198,0.35577262038466684
batch 12,2.0,0.3382701091788292,0.33840630703141855
batch 12,2.0500000000000003,0.32178422280829966,0.32189029570065886
batch 12,2.1,0.30609976541436007,0.3061823769589945
batch 12,2.15,0.2911782261348512,0.29124256431203427
batch 12,2.2,0.2769828437905979,0.27703295011029283
batch 12,2.25,0.26347855118960517,0.26351757427740075
batch 12,2.3000000000000003,0.2506319152168612,0.25066230648845916
batch 12,2.35,0.23841107297596417,0.2384347417049378
batch 12,2.4000000000000004,0.22678566873922143,0.2268041020133198
batch 12,2.45,0.21572679092667021,0.215741146635245
batch 12,2.5,0.2052069093483238,0.20521808920490753
batch 12,2.5500000000000003,0.1951998145435171,0.1952085212295459
batch 12,2.6,0.1856805583008126,0.18568733907627924
batch 12,2.6500000000000004,0.1766253956213248,0.17663067633666785
batch 12,2.7,0.168011729011592,0.16801584148387522
batch 12,2.75,0.15981805520821513,0.1598212579792577
batch 12,2.8000000000000003,0.15202391430784107,0.15202640922236427
batch 12,2.85,0.14460983727940668,0.1446117806129929
batch 12,2.9000000000000004,0.13755730152460874,0.1375588143504305
batch 12,2.95,0.13084868524455312,0.13084986244226102
batch 12,3.0,0.12446722283198688,0.12446813836442265
batch 12,3.0500000000000003,0.11839696558648473,0.11839767781802378
batch 12,3.1,0.11262273992992049,0.11262329439287383
batch 12,3.1500000000000004,0.10713011332751035,0.10713054518930178
batch 12,3.2,0.10190535426558513,0.10190569023415069
batch 12,3.25,0.09693540205887172,0.09693566324978455
batch 12,3.3000000000000003,0.09220783015868363,0.09220803306572747
batch 12,3.35,0.08771082014033955,0.08771097789079525
batch 12,3.4000000000000004,0.08343312705232481,0.08343325002707053
batch 12,3.45,0.07936405720904283,0.07936415336386261
batch 12,3.5,0.07549343472617492,0.07549350964501855
batch 12,3.5500000000000003,0.07181158080835506,0.07181163869108975
batch 12,3.6,0.0683092916195171,0.06830933605657456
batch 12,3.6500000000000004,0.06497781180682878,0.06497784602057313
batch 12,3.7,0.06180880864390441,0.06180883520083571
batch 12,3.75,0.058794359378197186,0.05879438068513424
batch 12,3.8000000000000003,0.05592692583778023,0.055926943563083906
batch 12,3.85,0.05319933848647011,0.053199353083576026
batch 12,3.9000000000000004,0.05060477741737084,0.05060478854603815
batch 12,3.95,0.04813675444605901,0.0481367621705829
batch 12,4.0,0.04578909821395886,0.04578910349478815
batch 12,4.05,0.043555938060923706,0.043555941872788446
batch 12,4.1000000000000005,0.041431689912412806,0.041431693362725196
batch 12,4.15,0.03941104211851462,0.039411046112796416
batch 12,4.2,0.037488942402606,0.03748894686042891
batch 12,4.25,0.035660585538795565,0.035660588833767916
batch 12,4.3,0.03392139917291941,0.03392140022469902
batch 12,4.3500000000000005,0.032267033784788776,0.0322670330784081
batch 12,4.4,0.030693352146588276,0.0306933510216724
batch 12,4.45,0.029196419208421268,0.02919641887849398
batch 12,4.5,0.027772492136068236,0.027772493540948684
batch 12,4.55,0.026418010671635142,0.026418013919356692
batch 12,4.6000000000000005,0.025129589055888895,0.025129592099877272
batch 12,4.65,0.02390400557475392,0.023904006417577502
batch 12,4.7,0.02273819396319067,0.022738193801074454
batch 12,4.75,0.021629238981325186,0.0216292393717107
batch 12,4.800000000000001,0.020574368269738703,0.020574369327156554
batch 12,4.8500000000000005,0.019570944522113234,0.019570945827589
batch 12,4.9,0.018616458759793855,0.01861645921244222
batch 12,4.95,0.017708523944221594,0.017708523493891747
batch 13,0.0,2.0,-4.0
batch 13,0.05,1.385172919342867,-3.28763176855718
batch 13,0.1,0.9147546056232114,-2.7244294419073114
batch 13,0.15000000000000002,0.5563917473057531,-2.277807700360051
batch 13,0.2,0.2849075987979156,-1.9223691051468101
batch 13,0.25,0.0807136295633653,-1.638315195889759
batch 13,0.30000000000000004,-0.07142772574999481,-1.4102087157880048
batch 13,0.35000000000000003,-0.1833662553294447,-1.226009924273801
batch 13,0.4,-0.26431419869245876,-1.0763258935363262
batch 13,0.45,-0.32143048402929036,-0.9538258193638669
batch 13,0.5,-0.36027567305132274,-0.8527856465159684
batch 13,0.55,-0.38516622468218137,-0.7687333962142345
batch 13,0.6000000000000001,-0.3994504288000701,-0.6981728435168773
batch 13,0.65,-0.4057231513871762,-0.6383684022574782
batch 13,0.7000000000000001,-0.40599315125222624,-0.5871774564472514
batch 13,0.75,-0.4018133108838639,-0.5429197947092052
batch 13,0.8,-0.39438204274189886,-0.504275885598241
batch 13,0.8500000000000001,-0.3846222250349824,-0.4702076389630965
batch 13,0.9,-0.3732426654090146,-0.4398966541679712
batch 13,0.9500000000000001,-0.36078593355864036,-0.41269611344153573
batch 13,1.0,-0.34766559633114696,-0.3880932860985312
batch 13,1.05,-0.33419519023440475,-0.36568030807054497
batch 13,1.1,-0.3206107662945522,-0.3451314011802743
batch 13,1.1500000000000001,-0.3070884243296388,-0.3261851145033568
batch 13,1.2000000000000002,-0.29375795309644437,-0.30863047079926
batch 13,1.25,-0.28071343245010877,-0.29229616133815883
batch 13,1.3,-0.26802147381665015,-0.27704211231599074
batch 13,1.35,-0.2557276203431102,-0.26275290101020954
batch 13,1.4000000000000001,-0.24386131640034603,-0.24933261154134678
batch 13,1.4500000000000002,-0.23243976426450624,-0.23670081197712098
batch 13,1.5,-0.22147090747966444,-0.22478941286571277
batch 13,1.55,-0.2109557470710401,-0.21354020062565557
batch 13,1.6,-0.20089013118967752,-0.20290290483796336
batch 13,1.6500000000000001,-0.19126613399682654,-0.1928336832786093
batch 13,1.7000000000000002,-0.18207312045674953,-0.18329392767601688
batch 13,1.75,-0.17329856081256279,-0.17424932611044863
batch 13,1.8,-0.16492865996185263,-0.16566911649837618
batch 13,1.85,-0.15694883243485364,-0.15752550020491574
batch 13,1.9000000000000001,-0.1493440645907464,-0.14979317386289717
batch 13,1.9500000000000002,-0.14209918835029456,-0.14244895482733202
batch 13,2.0,-0.1351990840939828,-0.13547148238041998
batch 13,2.0500000000000003,-0.1286288321314772,-0.12884097504419753
batch 13,2.1,-0.12237381928570462,-0.12253903730133997
batch 13,2.15,-0.11641982107627302,-0.11654849467625136
batch 13,2.2,-0.11075305248636395,-0.11085326459657832
batch 13,2.25,-0.10536020216028519,-0.10543824747582414
batch 13,2.3000000000000003,-0.1002284530023226,-0.10028923510731229
batch 13,2.35,-0.09534549396533673,-0.09539283124201119
batch 13,2.4000000000000004,-0.09069952041601463,-0.09073638714454661
batch 13,2.45,-0.0862792310381914,-0.08630794320004338
batch 13,2.5,-0.08207381894895079,-0.08209617982054437
batch 13,2.5500000000000003,-0.07807295978110763,-0.07809037390902684
batch 13,2.6,-0.07426679817885791,-0.07428036005985632
batch 13,2.6500000000000004,-0.07064593303994116,-0.07065649507441427
batch 13,2.7,-0.06720140106201081,-0.0672096265806557
batch 13,2.75,-0.06392465941279438,-0.0639310652241456
batch 13,2.8000000000000003,-0.060807569389462246,-0.060812558192341305
batch 13,2.85,-0.05784237947644817,-0.057846265018903324
batch 13,2.9000000000000004,-0.05502170854800042,-0.05502473440575823
batch 13,2.95,-0.0523385293162684,-0.05234088561684928
batch 13,3.0,-0.049786152522313214,-0.04978798744853624
batch 13,3.0500000000000003,-0.04735821155121259,-0.04735964051416356
