batch,time,x1,x2
batch 10,2.3000000000000003,3.8604485172615353,4.114413615275692
batch 10,2.35,3.9298861350779113,4.165500604170026
batch 10,2.4000000000000004,3.9995715237602982,4.218161318367466
batch 10,2.45,4.06956635550858,4.272361614057057
batch 10,2.5,4.139929041607351,4.328071024382273
batch 10,2.5500000000000003,4.210714998738092,4.385262499414963
batch 10,2.6,4.281976877299217,4.44391218421883
batch 10,2.6500000000000004,4.353764778918525,4.5039992078161895
batch 10,2.7,4.426126466466286,4.565505479750876
batch 10,2.75,4.499107543918013,4.6284155169033205
batch 10,2.8000000000000003,4.5727516372381345,4.692716269383205
batch 10,2.85,4.647100558030951,4.758396963758119
batch 10,2.9000000000000004,4.722194448571598,4.825448965007576
batch 10,2.95,4.7980719298212735,4.8938656355954215
batch 10,3.0,4.874770228657506,4.963642215436999
batch 10,3.0500000000000003,4.952325299222905,5.034775707855682
batch 10,3.1,5.030771940021532,5.107264769900897
batch 10,3.1500000000000004,5.11014389430088,5.1811096194953965
batch 10,3.2,5.190473951362415,5.256311941765001
batch 10,3.25,5.2717940383989355,5.332874804958001
batch 10,3.3000000000000003,5.354135302408171,5.410802586407083
batch 10,3.35,5.4375281932820245,5.490100897431386
batch 10,3.4000000000000004,5.522002535644937,5.570776519613211
batch 10,3.45,5.607587597507846,5.652837344380748
batch 10,3.5,5.69431215679118,5.7362923148448
batch 10,3.5500000000000003,5.782204558602,5.821151377010834
batch 10,3.6,5.871292772996552,5.907425430630827
batch 10,3.6500000000000004,5.961604447627631,5.995126285301663
batch 10,3.7,6.053166955030678,6.0842666220585055
batch 10,3.75,6.146007440566682,6.174859954442382
batch 10,3.8000000000000003,6.240152863501746,6.2669205965709125
batch 10,3.85,6.335630037891067,6.360463631540397
batch 10,3.9000000000000004,6.432465672881005,6.455504880546782
batch 10,3.95,6.530686405370931,6.552060879801123
batch 10,4.0,6.630318830661899,6.650148859599246
batch 10,4.05,6.731389538667702,6.749786717942716
batch 10,4.1000000000000005,6.833925141609233,6.850993002871718
batch 10,4.15,6.937952302257846,6.953786894434884
batch 10,4.2,7.043497757411727,7.058188191428724
batch 10,4.25,7.150588343129166,7.164217296658197
batch 10,4.3,7.259251025906787,7.271895196509687
batch 10,4.3500000000000005,7.369512915484677,7.38124345878296
batch 10,4.4,7.4814012866476745,7.492284221851461
batch 10,4.45,7.594943606798157,7.605040178356002
batch 10,4.5,7.710167548296733,7.719534574013918
batch 10,4.55,7.827101005422932,7.835791202087065
batch 10,4.6000000000000005,7.945772118193525,7.953834391342919
batch 10,4.65,8.066209285434654,8.073689004699395
batch 10,4.7,8.188441177950404,8.195380437966705
batch 10,4.75,8.312496758482434,8.318934612188926
batch 10,4.800000000000001,8.438405295938534,8.444377971743544
batch 10,4.8500000000000005,8.566196375930721,8.571737486213646
batch 10,4.9,8.695899917302063,8.701040646696306
batch 10,4.95,8.82754618682675,8.832315464083134
batch 11,0.0,-1.0,-6.0
batch 11,0.05,-1.2335369777790801,-5.872254474036271
batch 11,0.1,-1.4548209050594705,-5.758360832084151
batch 11,0.15000000000000002,-1.664806964049222,-5.657388054798852
batch 11,0.2,-1.864382359813423,-5.568473465489809
batch 11,0.25,-2.0543712981846407,-5.490817757461132
batch 11,0.30000000000000004,-2.235539574055297,-5.423680411323599
batch 11,0.35000000000000003,-2.408598682399667,-5.366375589526292
batch 11,0.4,-2.574209844326381,-5.3182681161587375
batch 11,0.45,-2.732987643160622,-5.27876984672243
batch 11,0.5,-2.88550337979145,-5.247336318737503
batch 11,0.55,-3.0322883614227827,-5.223463468978947
batch 11,0.6000000000000001,-3.173836600843231,-5.206684940412098
batch 11,0.65,-3.3106075655360367,-5.196569339281999
batch 11,0.7000000000000001,-3.4430288447070136,-5.192717574367806
batch 11,0.75,-3.5714983467725814,-5.1947606659391115
batch 11,0.8,-3.6963865057236167,-5.202357545885581
batch 11,0.8500000000000001,-3.8180382670979975,-5.21519307836247
batch 11,0.9,-3.936774940875001,-5.232976213598547
batch 11,0.9500000000000001,-4.052895955771582,-5.2554382404100055
batch 11,1.0,-4.166680443742779,-5.282331208611026
batch 11,1.05,-4.27838872708139,-5.313426448929878
batch 11,1.1,-4.388263713549917,-5.348513185001396
batch 11,1.1500000000000001,-4.496532126981191,-5.387397309987903
batch 11,1.2000000000000002,-4.60340577406958,-5.42990012714019
batch 11,1.25,-4.709082577358161,-5.475857324247098
batch 11,1.3,-4.813747647558744,-5.525117908889305
batch 11,1.35,-4.917574190502797,-5.577543309154581
batch 11,1.4000000000000001,-5.020724425123546,-5.63300646345819
batch 11,1.4500000000000002,-5.123350373448042,-5.69139103845307
batch 11,1.5,-5.225594639526426,-5.752590658137354
batch 11,1.55,-5.327591102600761,-5.816508218832017
batch 11,1.6,-5.429465575714794,-5.883055238848918
batch 11,1.6500000000000001,-5.53133641259034,-5.95215126001292
batch 11,1.7000000000000002,-5.633315067478675,-6.0237232963364065
batch 11,1.75,-5.735506627142499,-6.097705310695642
batch 11,1.8,-5.8380102870823025,-6.174037747387517
batch 11,1.85,-5.940919815458768,-6.252667077132561
batch 11,1.9000000000000001,-6.044323936852342,-6.333545422347671
batch 11,1.9500000000000002,-6.148306762545661,-6.416630136081817
batch 11,2.0,-6.252948150889094,-6.5018834509745025
batch 11,2.0500000000000003,-6.358324040945,-6.589272155078742
batch 11,2.1,-6.464506713008331,-6.678767340940181
batch 11,2.15,-6.571565144261396,-6.770344059722922
batch 11,2.2,-6.679565251053192,-6.863981088827807
batch 11,2.25,-6.788570119878129,-6.9596607109629005
batch 11,2.3000000000000003,-6.898640276338344,-7.057368455400815
batch 11,2.35,-7.009833878639642,-7.1570929148401286
batch 11,2.4000000000000004,-7.122206927516474,-7.258825545999814
batch 11,2.45,-7.235813457146376,-7.3625604893830685
batch 11,2.5,-7.350705692513691,-7.468294422754572
batch 11,2.5500000000000003,-7.466934223000816,-7.576026398550314
batch 11,2.6,-7.584548151159353,-7.685757706277199
batch 11,2.6500000000000004,-7.703595234023722,-7.797491742538652
batch 11,2.7,-7.824122014893352,-7.911233890759964
batch 11,2.75,-7.946173939472155,-8.026991416734996
batch 11,2.8000000000000003,-8.069795472843648,-8.144773363510053
batch 11,2.85,-8.195030206913122,-8.26459045598058
batch 11,2.9000000000000004,-8.321920953289451,-8.386455020233319
batch 11,2.95,-8.450509839815835,-8.510380899419024
batch 11,3.0,-8.58083839540985,-8.636383381507443
batch 11,3.0500000000000003,-8.712947630315892,-8.764479131819781
batch 11,3.1,-8.84687811317923,-8.8946861289296
batch 11,3.1500000000000004,-8.982670036858773,-9.027023612025197
batch 11,3.2,-9.120363286166056,-9.161512026543505
batch 11,3.25,-9.259997499898038,-9.298172975709745
batch 11,3.3000000000000003,-9.401612127037877,-9.437029178121039
batch 11,3.35,-9.545246483300668,-9.578104425181456
batch 11,3.4000000000000004,-9.6909398021166,-9.721423544317899
batch 11,3.45,-9.838731277498711,-9.867012370552615
batch 11,3.5,-9.988660112987617,-10.014897712152083
batch 11,3.5500000000000003,-10.140765563333245,-10.165107323779178
batch 11,3.6,-10.295086975588807,-10.317669880576561
batch 11,3.6500000000000004,-10.45166382425473,-10.472614958255782
batch 11,3.7,-10.610535743710155,-10.62997301612592
batch 11,3.75,-10.771742569764877,-10.78977537145469
batch 11,3.8000000000000003,-10.935324372775325,-10.952054182376289
batch 11,3.85,-11.101321476876308,-11.116842444719413
batch 11,3.9000000000000004,-11.269774495211518,-11.284173973392363
batch 11,3.95,-11.44072436463084,-11.454083384586193
batch 11,4.0,-11.61421235906772,-11.626606099112378
batch 11,4.05,-11.790280118421379,-11.80177833086028
batch 11,4.1000000000000005,-11.96896968142743,-11.979637071675828
batch 11,4.15,-12.150323498119016,-12.160220096393136
batch 11,4.2,-12.334384452994692,-12.343565957736262
batch 11,4.25,-12.521195894308475,-12.52971397561353
batch 11,4.3,-12.710801648433895,-12.71870424113069
batch 11,4.3500000000000005,-12.903246038286683,-12.910577616982346
batch 11,4.4,-13.098573907778029,-13.105375732411161
batch 11,4.45,-13.296830638781053,-13.303140985602115
batch 11,4.5,-13.498062166208877,-13.503916548183561
batch 11,4.55,-13.702314999160585,-13.707746364322379
batch 11,4.6000000000000005,-13.90963623975374,-13.914675152326254
batch 11,4.65,-14.120073595539974,-14.124748412591927
batch 11,4.7,-14.33367539844077,-14.338012429693263
batch 11,4.75,-14.550490623355563,-14.554514275735306
batch 11,4.800000000000001,-14.770568901289783,-14.774301817595829
batch 11,4.8500000000000005,-14.993960535300108,-14.997423723913522
batch 11,4.9,-15.220716520360675,-15.223929467646636
batch 11,4.95,-15.450888553296577,-15.45386933789743
batch 12,0.0,-1.0,6.0
batch 12,0.05,-0.7093195661671475,5.784884889027829
batch 12,0.1,-0.4363416034080463,5.588614272949167
batch 12,0.15000000000000002,-0.17973712122075172,5.40987642054324
batch 12,0.2,0.06172757541093314,5.247455157085653
batch 12,0.25,0.2891978832154173,5.100222870974325
batch 12,0.30000000000000004,0.503737160742203,4.967134257547161
batch 12,0.35000000000000003,0.7063327328324746,4.847220318705981
batch 12,0.4,0.8979013837933454,4.739582873860244
batch 12,0.45,1.079294452744783,4.64338946876821
batch 12,0.5,1.2513026509142964,4.557868562478565
batch 12,0.55,1.414660312961079,4.4823052803424694
batch 12,0.6000000000000001,1.5700495977260243,4.416037217624694
batch 12,0.65,1.7181042291980533,4.358450702988437
batch 12,0.7000000000000001,1.85941302981032,4.308977269707347
batch 12,0.75,1.9945231578618154,4.267090422827516
batch 12,0.8,2.1239431383881513,4.23230261294491
batch 12,0.8500000000000001,2.248145668876809,4.204162435209654
batch 12,0.9,2.367570223213052,4.182252030171259
batch 12,0.9500000000000001,2.4826254665701137,4.166184673751772
batch 12,1.0,2.593691478160402,4.155602559430189
batch 12,1.05,2.7011218661520178,4.150174688339696
batch 12,1.1,2.8052456670573043,4.149594974964465
batch 12,1.1500000000000001,2.9063691454353817,4.153580452601725
batch 12,1.2000000000000002,3.004777458405178,4.161869614091496
batch 12,1.25,3.10073618310148,4.1742208896802415
batch 12,1.3,3.1944927671726067,4.190411201927433
batch 12,1.35,3.286277831191404,4.210234668774881
batch 12,1.4000000000000001,3.376306423713102,4.233501354058422
batch 12,1.4500000000000002,3.4647791427363996,4.2600361516942975
batch 12,1.5,3.551883211120325,4.28967771600021
batch 12,1.55,3.6377934560356913,4.322277488066179
batch 12,1.6,3.7226732137008094,4.357698796927285
batch 12,1.6500000000000001,3.8066751676033235,4.39581602733997
batch 12,1.7000000000000002,3.889942175622507,4.4365137987584085
batch 12,1.75,3.972607984411555,4.479686257129639
batch 12,1.8,4.054797864712709,4.5252364458507675
batch 12,1.85,4.136629294255123,4.573075629248351
batch 12,1.9000000000000001,4.218212506677943,4.623122750118154
batch 12,1.9500000000000002,4.299651042927667,4.675303884893474
batch 12,2.0,4.381042262050965,4.729551739517553
batch 12,2.0500000000000003,4.462477797589818,4.785805199812103
batch 12,2.1,4.544044002585564,4.844008893340586
batch 12,2.15,4.6258223368712486,4.90411280908695
batch 12,2.2,4.707889749731293,4.966071921871446
batch 12,2.25,4.790319024711151,5.029845854724611
batch 12,2.3000000000000003,4.87317910380246,5.0953985619933295
batch 12,2.35,4.956535384183799,5.162698040002044
batch 12,2.4000000000000004,5.040449995004114,5.231716057783132
batch 12,2.45,5.124982058817041,5.302427903269485
batch 12,2.5,5.210187926409513,5.374812156209042
batch 12,2.5500000000000003,5.296121406847904,5.448850465976959
batch 12,2.6,5.382833968324149,5.524527358708969
batch 12,2.6500000000000004,5.4703749306047005,5.601830052951264
batch 12,2.7,5.558791649655581,5.680748283255496
batch 12,2.75,5.648129676433655,5.76127414973477
batch 12,2.8000000000000003,5.73843291675316,5.843401966667414
batch 12,2.85,5.82974377508713,5.9271281272952825
batch 12,2.9000000000000004,5.92210328359053,6.012450983531732
batch 12,2.95,6.015551232947121,6.099370723974261
batch 12,3.0,6.110126284201458,6.187889271069477
batch 12,3.0500000000000003,6.205866076696869,6.27801018230648
batch 12,3.1,6.302807331739762,6.369738555820716
batch 12,3.1500000000000004,6.400985942305637,6.463080950099548
batch 12,3.2,6.500437063205339,6.558045303366174
batch 12,3.25,6.6011951924366885,6.654640861924176
batch 12,3.3000000000000003,6.7032942443706185,6.752878116815646
batch 12,3.35,6.806767624295591,6.85276873926613
batch 12,3.4000000000000004,6.911648292157743,6.954325527087227
batch 12,3.45,7.0179688250713195,7.05756235246431
batch 12,3.5,7.12576147613913,7.162494113583528
batch 12,3.5500000000000003,7.235058225974264,7.269136693723837
batch 12,3.6,7.34589083682136,7.377506917900929
batch 12,3.6500000000000004,7.458290900985124,7.4876225153693525
batch 12,3.7,7.572289878914007,7.5995020926535775
batch 12,3.75,7.687919145343732,7.713165098647893
batch 12,3.8000000000000003,7.805210028961666,7.828631796372051
batch 12,3.85,7.924193849470419,7.945923237582685
batch 12,3.9000000000000004,8.044901950388581,8.065061241704761
batch 12,3.95,8.167365729490765,8.186068377305943
batch 12,4.0,8.291616677483166,8.30896793567945
batch 12,4.05,8.417686404251354,8.433783916878305
batch 12,4.1000000000000005,8.545606660225456,8.560541020770144
batch 12,4.15,8.675409370161658,8.689264626081172
batch 12,4.2,8.80712665791245,8.819980778516328
batch 12,4.25,8.940790862786976,8.952716187356886
batch 12,4.3,9.076434567882695,9.087498210527423
batch 12,4.3500000000000005,9.214090623976125,9.224354844239436
batch 12,4.4,9.353792162290452,9.363314723747077
batch 12,4.45,9.495572618364264,9.50440711347502
batch 12,4.5,9.63946575449586,9.647661898777157
batch 12,4.55,9.785505670869222,9.793109588933243
batch 12,4.6000000000000005,9.933726825818718,9.940781311511373
batch 12,4.65,10.084164056103761,10.090708806988339
batch 12,4.7,10.236852586981467,10.242924433410447
batch 12,4.75,10.391828049019713,10.3974611648285
batch 12,4.800000000000001,10.549126499361101,10.554352585741285
batch 12,4.8500000000000005,10.708784430968215,10.713632897258897
batch 12,4.9,10.870838786356188,10.875336919231906
batch 12,4.95,11.035326975073621,11.039500089132904
batch 13,0.0,0.0,-6.0
batch 13,0.05,-0.26210872088403,-5.828569666627482
batch 13,0.1,-0.5092396633805005,-5.673487540156524
batch 13,0.15000000000000002,-0.742534915391523,-5.533632243876428
batch 13,0.2,-0.9630549615281626,-5.407964317552785
batch 13,0.25,-1.1717845994366893,-5.295520305677324
batch 13,0.30000000000000004,-1.3696383784608628,-5.195407323574128
batch 13,0.35000000000000003,-1.557465714540755,-5.106797947395773
batch 13,0.4,-1.7360556033502195,-5.028925505930328
batch 13,0.45,-1.9061410723695063,-4.961079633536798
batch 13,0.5,-2.068403063923751,-4.9026023922396815
batch 13,0.55,-2.2234743829314825,-4.852884329125886
batch 13,0.6000000000000001,-2.3719431154781385,-4.811361063038679
batch 13,0.65,-2.5143559052267728,-4.777510013494441
batch 13,0.7000000000000001,-2.651220940624814,-4.750847418895326
batch 13,0.75,-2.7830107557909156,-4.730925541136814
batch 13,0.8,-2.910164825161495,-4.717330076540235
batch 13,0.8500000000000001,-3.033091969711326,-4.709677755296135
batch 13,0.9,-3.152172593262763,-4.707614110904507
batch 13,0.9500000000000001,-3.267760720005133,-4.710811448488467
batch 13,1.0,-3.3801859739199998,-4.718966871298329
batch 13,1.05,-3.4897553065056894,-4.7318005589954835
batch 13,1.1,-3.596754696356334,-4.74905407418306
batch 13,1.1500000000000001,-3.7014506403728404,-4.770488877386694
batch 13,1.2000000000000002,-3.80409161886657,-4.795884868246392
batch 13,1.25,-3.9049093829311086,-4.825039104525954
batch 13,1.3,-4.004120207566392,-4.85776455547445
batch 13,1.35,-4.1019260115834575,-4.8938889884991665
batch 13,1.4000000000000001,-4.1985154229954595,-4.933253910455283
batch 13,1.4500000000000002,-4.294064757180833,-4.975713596263274
batch 13,1.5,-4.388738923592183,-5.021134189081775
batch 13,1.55,-4.482692281452765,-5.0693928516016955
batch 13,1.6,-4.57606939938308,-5.120377013505217
batch 13,1.6500000000000001,-4.669005788001451,-5.173983646066846
batch 13,1.7000000000000002,-4.761628609237845,-5.230118560157174
batch 13,1.75,-4.854057289369881,-5.288695800619415
batch 13,1.8,-4.946404053599655,-5.349637119218196
batch 13,1.85,-5.038774524937816,-5.412871383409778
batch 13,1.9000000000000001,-5.1312681935339635,-5.478334114766943
batch 13,1.9500000000000002,-5.223978882168872,-5.545967031364206
batch 13,2.0,-5.3169951975224,-5.615717604509744
batch 13,2.0500000000000003,-5.410400912391238,-5.687538684643291
batch 13,2.1,-5.504275355615874,-5.761388119650069
batch 13,2.15,-5.598693742518617,-5.837228432788122
batch 13,2.2,-5.693727501252434,-5.915026504830226
batch 13,2.25,-5.789444572987532,-5.994753282497128
batch 13,2.3000000000000003,-5.885909689163999,-6.076383509955241
batch 13,2.35,-5.983184630899552,-6.159895478290221
batch 13,2.4000000000000004,-6.081328461993247,-6.245270801520759
batch 13,2.45,-6.180397758089532,-6.332494196586174
batch 13,2.5,-6.280446809093993,-6.4215532902225325
batch 13,2.5500000000000003,-6.381527813033203,-6.512438434533747
batch 13,2.6,-6.48369105796781,-6.60514253465168
batch 13,2.6500000000000004,-6.5869850812996456,-6.6996608991498485
batch 13,2.7,-6.691456830894943,-6.795991088783687
batch 13,2.75,-6.797151807475444,-6.894132784114583
batch 13,2.8000000000000003,-6.904114194841451,-6.994087665453994
batch 13,2.85,-7.012386990643519,-7.095859292409174
batch 13,2.9000000000000004,-7.122012118054735,-7.199453002688495
batch 13,2.95,-7.233030535369915,-7.304875813135436
batch 13,3.0,-7.345482339023137,-7.412136327504613
batch 13,3.0500000000000003,-7.459406853381012,-7.521244657628548
batch 13,3.1,-7.574842722184776,-7.632212343096744
batch 13,3.1500000000000004,-7.691827989541229,-7.745052281556858
batch 13,3.2,-7.810400174542976,-7.859778665557905
batch 13,3.25,-7.930596345870042,-7.976406919581478
batch 13,3.3000000000000003,-8.052453186031233,-8.094953647613835
batch 13,3.35,-8.176007054661037,-8.215436581837848
batch 13,3.4000000000000004,-8.301294048179468,-8.337874535143008
batch 13,3.45,-8.428350052214894,-8.462287361059591
batch 13,3.5,-8.55721079512196,-8.588695912780587
batch 13,3.5500000000000003,-8.687911895043017,-8.7171220088324
batch 13,3.6,-8.820488904604202,-8.847588401303843
batch 13,3.6500000000000004,-8.954977356926443,-8.980118742947191
batch 13,3.7,-9.091412804495373,-9.11473756162929
batch 13,3.75,-9.229830851032206,-9.251470242001991
batch 13,3.8000000000000003,-9.370267193818204,-9.390342996853889
batch 13,3.85,-9.512757655466933,-9.531382849261563
batch 13,3.9000000000000004,-9.657338216712397,-9.67461761405331
batch 13,3.95,-9.804045044018142,-9.820075884440755
batch 13,4.0,-9.952914516206002,-9.967787019914365
batch 13,4.05,-10.103983259222185,-10.117781126434199
batch 13,4.1000000000000005,-10.257288170088017,-10.270089047450979
batch 13,4.15,-10.41286643423699,-10.424742361653411
batch 13,4.2,-10.570755554308938,-10.581773369770112
batch 13,4.25,-10.730993377991794,-10.741215082573216
batch 13,4.3,-10.893618109004235,-10.903101225555817
batch 13,4.3500000000000005,-11.058668330970313,-11.067466231325684
batch 13,4.4,-11.226183034953083,-11.2343452287386
batch 13,4.45,-11.396201629733708,-11.403774049006927
batch 13,4.5,-11.568763960901816,-11.57578922354635
batch 13,4.55,-11.743910335134444,-11.750427977138513
batch 13,4.6000000000000005,-11.921681533396885,-11.927728231990217
batch 13,4.65,-12.102118825774884,-12.107728610507461
batch 13,4.7,-12.28526399160712,-12.29046843334804
batch 13,4.75,-12.47115933571892,-12.475987721444895
batch 13,4.800000000000001,-12.65984770034041,-12.664327202368817
batch 13,4.8500000000000005,-12.851372482524965,-12.855528311850954
batch 13,4.9,-13.04577765212148,-13.049633195111005
batch 13,4.95,-13.243107761970375,-13.24668471567993
batch 14,0.0,0.0,6.0
batch 14,0.05,0.26210872088403,5.828569666627482
batch 14,0.1,0.5092396633805005,5.673487540156524
batch 14,0.15000000000000002,0.742534915391523,5.533632243876428
batch 14,0.2,0.9630549615281626,5.407964317552785
batch 14,0.25,1.1717845994366893,5.295520305677324
batch 14,0.30000000000000004,1.3696383784608628,5.195407323574128
batch 14,0.35000000000000003,1.557465714540755,5.106797947395773
batch 14,0.4,1.7360556033502195,5.028925505930328
batch 14,0.45,1.9061410723695063,4.961079633536798
batch 14,0.5,2.068403063923751,4.9026023922396815
batch 14,0.55,2.2234743829314825,4.852884329125886
batch 14,0.6000000000000001,2.3719431154781385,4.811361063038679
batch 14,0.65,2.5143559052267728,4.777510013494441
batch 14,0.7000000000000001,2.651220940624814,4.750847418895326
batch 14,0.75,2.7830107557909156,4.730925541136814
batch 14,0.8,2.910164825161495,4.717330076540235
batch 14,0.8500000000000001,3.033091969711326,4.709677755296135
batch 14,0.9,3.152172593262763,4.707614110904507
batch 14,0.9500000000000001,3.267760720005133,4.710811448488467
batch 14,1.0,3.3801859739199998,4.718966871298329
batch 14,1.05,3.4897553065056894,4.7318005589954835
batch 14,1.1,3.596754696356334,4.74905407418306
batch 14,1.1500000000000001,3.7014506403728404,4.770488877386694
batch 14,1.2000000000000002,3.80409161886657,4.795884868246392
batch 14,1.25,3.9049093829311086,4.825039104525954
batch 14,1.3,4.004120207566392,4.85776455547445
batch 14,1.35,4.1019260115834575,4.8938889884991665
batch 14,1.4000000000000001,4.1985154229954595,4.933253910455283
batch 14,1.4500000000000002,4.294064757180833,4.975713596263274
batch 14,1.5,4.388738923592183,5.021134189081775
batch 14,1.55,4.482692281452765,5.0693928516016955
batch 14,1.6,4.57606939938308,5.120377013505217
batch 14,1.6500000000000001,4.669005788001451,5.173983646066846
batch 14,1.7000000000000002,4.761628609237845,5.230118560157174
batch 14,1.75,4.854057289369881,5.288695800619415
batch 14,1.8,4.946404053599655,5.349637119218196
batch 14,1.85,5.038774524937816,5.412871383409778
batch 14,1.9000000000000001,5.1312681935339635,5.478334114766943
batch 14,1.9500000000000002,5.223978882168872,5.545967031364206
batch 14,2.0,5.3169951975224,5.615717604509744
batch 14,2.0500000000000003,5.410400912391238,5.687538684643291
batch 14,2.1,5.504275355615874,5.761388119650069
batch 14,2.15,5.598693742518617,5.837228432788122
batch 14,2.2,5.693727501252434,5.915026504830226
batch 14,2.25,5.789444572987532,5.994753282497128
batch 14,2.3000000000000003,5.885909689163999,6.076383509955241
batch 14,2.35,5.983184630899552,6.159895478290221
batch 14,2.4000000000000004,6.081328461993247,6.245270801520759
batch 14,2.45,6.180397758089532,6.332494196586174
batch 14,2.5,6.280446809093993,6.4215532902225325
batch 14,2.5500000000000003,6.381527813033203,6.512438434533747
batch 14,2.6,6.48369105796781,6.60514253465168
batch 14,2.6500000000000004,6.5869850812996456,6.6996608991498485
batch 14,2.7,6.691456830894943,6.795991088783687
batch 14,2.75,6.797151807475444,6.894132784114583
batch 14,2.8000000000000003,6.904114194841451,6.994087665453994
batch 14,2.85,7.012386990643519,7.095859292409174
batch 14,2.9000000000000004,7.122012118054735,7.199453002688495
batch 14,2.95,7.233030535369915,7.304875813135436
batch 14,3.0,7.345482339023137,7.412136327504613
batch 14,3.0500000000000003,7.459406853381012,7.521244657628548
batch 14,3.1,7.574842722184776,7.632212343096744
batch 14,3.1500000000000004,7.691827989541229,7.745052281556858
batch 14,3.2,7.810400174542976,7.859778665557905
batch 14,3.25,7.930596345870042,7.976406919581478
batch 14,3.3000000000000003,8.052453186031233,8.094953647613835
batch 14,3.35,8.176007054661037,8.215436581837848
batch 14,3.4000000000000004,8.301294048179468,8.337874535143008
batch 14,3.45,8.428350052214894,8.462287361059591
batch 14,3.5,8.55721079512196,8.588695912780587
batch 14,3.5500000000000003,8.687911895043017,8.7171220088324
batch 14,3.6,8.820488904604202,8.847588401303843
batch 14,3.6500000000000004,8.954977356926443,8.980118742947191
batch 14,3.7,9.091412804495373,9.11473756162929
batch 14,3.75,9.229830851032206,9.251470242001991
batch 14,3.8000000000000003,9.370267193818204,9.390342996853889
batch 14,3.85,9.512757655466933,9.531382849261563
batch 14,3.9000000000000004,9.657338216712397,9.67461761405331
batch 14,3.95,9.804045044018142,9.820075884440755
batch 14,4.0,9.952914516206002,9.967787019914365
batch 14,4.05,10.103983259222185,10.117781126434199
batch 14,4.1000000000000005,10.257288170088017,10.270089047450979
batch 14,4.15,10.41286643423699,10.424742361653411
batch 14,4.2,10.570755554308938,10.581773369770112
batch 14,4.25,10.730993377991794,10.741215082573216
batch 14,4.3,10.893618109004235,10.903101225555817
batch 14,4.3500000000000005,11.058668330970313,11.067466231325684
batch 14,4.4,11.226183034953083,11.2343452287386
batch 14,4.45,11.396201629733708,11.403774049006927
batch 14,4.5,11.568763960901816,11.57578922354635
batch 14,4.55,11.743910335134444,11.750427977138513
batch 14,4.6000000000000005,11.921681533396885,11.927728231990217
batch 14,4.65,12.102118825774884,12.107728610507461
batch 14,4.7,12.28526399160712,12.29046843334804
batch 14,4.75,12.47115933571892,12.475987721444895
batch 14,4.800000000000001,12.65984770034041,12.664327202368817
batch 14,4.8500000000000005,12.851372482524965,12.855528311850954
batch 14,4.9,13.04577765212148,13.049633195111005
batch 14,4.95,13.243107761970375,13.24668471567993
batch 15,0.0,1.0,-6.0
batch 15,0.05,0.7093195661671475,-5.784884889027829
batch 15,0.1,0.4363416034080463,-5.588614272949167
batch 15,0.15000000000000002,0.17973712122075172,-5.40987642054324
batch 15,0.2,-0.06172757541093314,-5.247455157085653
batch 15,0.25,-0.2891978832154173,-5.100222870974325
batch 15,0.30000000000000004,-0.503737160742203,-4.967134257547161
batch 15,0.35000000000000003,-0.7063327328324746,-4.847220318705981
batch 15,0.4,-0.8979013837933454,-4.739582873860244
batch 15,0.45,-1.079294452744783,-4.64338946876821
batch 15,0.5,-1.2513026509142964,-4.557868562478565
batch 15,0.55,-1.414660312961079,-4.4823052803424694
batch 15,0.6000000000000001,-1.5700495977260243,-4.416037217624694
batch 15,0.65,-1.7181042291980533,-4.358450702988437
batch 15,0.7000000000000001,-1.85941302981032,-4.308977269707347
batch 15,0.75,-1.9945231578618154,-4.267090422827516
batch 15,0.8,-2.1239431383881513,-4.23230261294491
batch 15,0.8500000000000001,-2.248145668876809,-4.204162435209654
batch 15,0.9,-2.367570223213052,-4.182252030171259
batch 15,0.9500000000000001,-2.4826254665701137,-4.166184673751772
batch 15,1.0,-2.593691478160402,-4.155602559430189
batch 15,1.05,-2.7011218661520178,-4.150174688339696
batch 15,1.1,-2.8052456670573043,-4.149594974964465
batch 15,1.1500000000000001,-2.9063691454353817,-4.153580452601725
batch 15,1.2000000000000002,-3.004777458405178,-4.161869614091496
batch 15,1.25,-3.10073618310148,-4.1742208896802415
batch 15,1.3,-3.1944927671726067,-4.190411201927433
batch 15,1.35,-3.286277831191404,-4.210234668774881
batch 15,1.4000000000000001,-3.376306423713102,-4.233501354058422
batch 15,1.4500000000000002,-3.4647791427363996,-4.2600361516942975
batch 15,1.5,-3.551883211120325,-4.28967771600021
batch 15,1.55,-3.6377934560356913,-4.322277488066179
batch 15,1.6,-3.7226732137008094,-4.357698796927285
batch 15,1.6500000000000001,-3.8066751676033235,-4.39581602733997
batch 15,1.7000000000000002,-3.889942175622507,-4.4365137987584085
batch 15,1.75,-3.972607984411555,-4.479686257129639
batch 15,1.8,-4.054797864712709,-4.5252364458507675
batch 15,1.85,-4.136629294255123,-4.573075629248351
batch 15,1.9000000000000001,-4.218212506677943,-4.623122750118154
batch 15,1.9500000000000002,-4.299651042927667,-4.675303884893474
batch 15,2.0,-4.381042262050965,-4.729551739517553
batch 15,2.0500000000000003,-4.462477797589818,-4.785805199812103
batch 15,2.1,-4.544044002585564,-4.844008893340586
batch 15,2.15,-4.6258223368712486,-4.90411280908695
batch 15,2.2,-4.707889749731293,-4.966071921871446
batch 15,2.25,-4.790319024711151,-5.029845854724611
