batch,time,ms28,mtetr,s28,tetr
batch 08,8.5,0.162338697351446,0.0890853506645913,12.1591900308479,3.58808764885957
batch 08,8.75,0.122460488054681,0.0859897628860578,11.5465182732924,4.00075094725923
batch 08,9.0,0.0989561535646156,0.0728072855441541,10.553535802705,4.18024802735582
batch 08,9.25,0.0925626709410733,0.0574405496114455,9.57814385410182,4.09420021447641
batch 08,9.5,0.100748809405928,0.045396039048709,8.88818359651765,3.82215939969853
batch 08,9.75,0.12141501911805,0.038838425133618,8.64258705900511,3.47885431962454
batch 08,10.0,0.151002143422131,0.0383353047056735,8.91072191726178,3.16802073851587
batch 08,10.25,0.180935542806969,0.044132036313579,9.63555194247113,2.97292850895747
batch 08,10.5,0.197661798313632,0.0555649199183834,10.577291454558,2.95542678649961
batch 08,10.75,0.191087283895728,0.0690548202151076,11.3474778383419,3.13361401648847
batch 08,11.0,0.165348645499431,0.0782279047116894,11.6094699751039,3.44424774179837
batch 08,11.25,0.135807328855465,0.0785064549138838,11.3034582790334,3.75062830124695
batch 08,11.5,0.11491953652978,0.0708703777441056,10.6391855435765,3.92178648733842
batch 08,11.75,0.106745751814325,0.0600077541298291,9.90665365453829,3.90683198612872
batch 08,12.0,0.110770500876905,0.0503704930991141,9.34171715882854,3.73943650063623
batch 08,12.25,0.125122023812744,0.044462131548507,9.09557544559363,3.4966304371336
batch 08,12.5,0.146430344634768,0.0432734476276236,9.23404311622187,3.26083964080409
batch 08,12.75,0.168284358422211,0.0470093755306172,9.71878952997535,3.10229535781094
batch 08,13.0,0.181619149471413,0.0549338008669192,10.3834667317292,3.07090539612023
batch 08,13.25,0.179528250827131,0.0645087148291978,10.9631762902056,3.18127961850951
batch 08,13.5,0.163370421075195,0.0715904470873669,11.2158286933678,3.39329330943391
batch 08,13.75,0.142193064562049,0.0728895459521186,11.0634938200896,3.61738571704616
batch 08,14.0,0.125290302142114,0.0683689453263834,10.6167452473884,3.75987167220588
batch 08,14.25,0.117306908316807,0.0607742992873547,10.0762528618771,3.77293961998353
batch 08,14.5,0.118961871529828,0.0533703602312019,9.63107343838241,3.66810729030991
batch 08,14.75,0.128968603919477,0.0484259078066711,9.41290253627077,3.49587972426625
batch 08,15.0,0.144463271486206,0.0470467607165235,9.48170758566334,3.31874584583882
batch 08,15.25,0.160546839644778,0.0494772678614629,9.81267339342703,3.19334525135126
batch 08,15.5,0.170887387050765,0.0550719790616081,10.2874803943301,3.15974143942818
batch 08,15.75,0.170696588101925,0.0619644641619214,10.7202894099383,3.2299786584919
batch 08,16.0,0.160313323679484,0.0673293690938274,10.9366488984925,3.37734784563443
batch 08,16.25,0.145242260393599,0.0688298182636301,10.8646660682061,3.54106030266385
batch 08,16.5,0.132103818632284,0.0661179139557672,10.5624465434064,3.65423145264643
batch 08,16.75,0.125074511857107,0.0608151803257811,10.1668401323827,3.67717016663826
batch 08,17.0,0.125410473657704,0.0552362413264242,9.82287244364039,3.61107676079842
batch 08,17.25,0.132360167208508,0.0512501474049763,9.6394036963003,3.48876154731552
batch 08,17.5,0.143649422391549,0.0499046637823718,9.6689951324275,3.3564866900528
batch 08,17.75,0.155539384469944,0.0514733024256825,9.89673971673325,3.25868270350157
batch 08,18.0,0.163492861128452,0.0554484292570515,10.2380344099228,3.22720552902831
batch 08,18.25,0.164119106274328,0.0604492381440651,10.5604709065858,3.27216731066416
batch 08,18.5,0.157355473767622,0.0644927948898759,10.7374072064236,3.37555682618414
batch 08,18.75,0.146641807302512,0.0659054862176258,10.708530078955,3.49526520177992
batch 08,19.0,0.136634087631964,0.0642775135801684,10.5035418894919,3.58329768060394
batch 08,19.25,0.130758656060791,0.0605747070519549,10.2153976024607,3.6082059715552
batch 08,19.5,0.130394516776941,0.0564170116958125,9.95277204379684,3.5666748968924
batch 08,19.75,0.135180801715311,0.0532729975187745,9.80276528453048,3.47987037238714
batch 08,20.0,0.14339302957688,0.052057151336946,9.81008804870425,3.38155128979605
batch 08,20.25,0.152200969763271,0.0530484356348226,9.9668833052278,3.30593190731007
batch 08,20.5,0.158302980432959,0.0558740978135086,10.2128466210021,3.27811366975258
batch 08,20.75,0.159249197257452,0.0595167754123346,10.4528574508177,3.30665628238522
batch 08,21.0,0.154819265705734,0.0625602556138818,10.5943432555311,3.37946480442911
batch 08,21.25,0.147203352483782,0.0637923197345142,10.588580111696,3.46704504565301
batch 08,21.5,0.139668374821907,0.0628278477479073,10.4496435357496,3.53477009482675
batch 08,21.75,0.134903500153896,0.060243672337839,10.2405744554812,3.55824520316797
batch 08,22.0,0.134204015289905,0.0571676023290748,10.0416795237234,3.53248385340982
batch 08,22.25,0.137463294528574,0.0547228932337361,9.92116204821048,3.47101780513406
batch 08,22.5,0.14341765432387,0.0536703723080928,9.91619860859773,3.39823404675718
batch 08,22.75,0.149945410584191,0.0542754581275625,10.0237210143741,3.34013315792028
batch 08,23.0,0.154621748368101,0.0562787202000625,10.201043515974,3.31633730319698
batch 08,23.25,0.155647020753449,0.058936092896723,10.3795585407747,3.33408968395825
batch 08,23.5,0.152748348156563,0.0612255261181047,10.4912417605253,3.38538204429237
batch 08,23.75,0.147336383699572,0.0622600528971348,10.4974387360702,3.44944449609775
batch 08,24.0,0.141705458569925,0.0617057807264776,10.4036161874526,3.50119011894958
batch 08,24.25,0.137915455194509,0.0599052273476024,10.2524498970202,3.52190206707172
batch 08,24.5,0.137092997800749,0.0576416428429415,10.1027401221735,3.50629834435445
batch 08,24.75,0.139282059805498,0.0557598553441865,10.0070946240223,3.46291809094077
batch 11,0.0,1.0,1.0,0.0,0.0
batch 11,0.25,0.334098055149925,0.326582494373638,11.5782036032291,10.4727776618491
batch 11,0.5,0.0761618320397065,0.135701521249545,11.3185566675666,10.9814560648661
batch 11,0.75,0.0216955752128714,0.0711736387902801,9.14061307735172,9.71645047228459
batch 11,1.0,0.013294738043159,0.0365932405721871,7.12272558979839,8.06065739216837
batch 11,1.25,0.0188609328889143,0.0183341884999546,5.62511922157323,6.43679868385874
batch 11,1.5,0.0358197472055475,0.0096984454116328,4.71708104318996,5.02633775200449
batch 11,1.75,0.0713580015194212,0.0064198118065887,4.5153290010626,3.88357052772933
batch 11,2.0,0.135980156020926,0.0070365724356804,5.26402362507177,3.00604910039887
batch 11,2.25,0.228789568668276,0.0142180426746088,7.21198019416886,2.39720720561993
batch 11,2.5,0.312705079964285,0.0370787777655412,10.1950264165855,2.14520223109295
batch 11,2.75,0.319343036972343,0.0814277124366137,13.1944008746341,2.45835997975994
batch 11,3.0,0.228722405862307,0.124656321175758,14.6079357573648,3.39756325698597
batch 11,3.25,0.127764018052733,0.133709843449477,13.8766626565058,4.52056705892455
batch 11,3.5,0.0723935903094447,0.109515626804546,12.0221427115435,5.22259740788635
batch 11,3.75,0.0524963369663157,0.0754786293460376,10.0562654071035,5.28494097757464
batch 11,4.0,0.0529595625155614,0.0480469830970302,8.4592461818483,4.86393020391481
batch 11,4.25,0.0689392202052629,0.0312132701311146,7.43305145689832,4.22031462114708
batch 11,4.5,0.102005952915343,0.0234620856122574,7.11452846982024,3.55776391754226
batch 11,4.75,0.153200894654037,0.0234256702602285,7.63074844705045,3.00258729446444
batch 11,5.0,0.21215122993464,0.0322840392284761,8.98684985410203,2.64657500661261
batch 11,5.25,0.249877674910139,0.0524501658137716,10.8357388649828,2.59092339568793
batch 11,5.5,0.236449878751058,0.0798957036925061,12.3962099154998,2.91465601362371
batch 11,5.75,0.180394382413607,0.0995075138860552,12.8850639502803,3.53126635294292
batch 11,6.0,0.12363640303438,0.0991616976273424,12.2251316699742,4.14385448935598
batch 11,6.25,0.0898086511218672,0.0827024618995969,10.9663120011194,4.46495427701422
batch 11,6.5,0.0782681831141839,0.061961755427181,9.669031911459,4.41554538132966
batch 11,6.75,0.083898683088578,0.0452623806304275,8.67750374152789,4.09470129540025
batch 11,7.0,0.104407124270996,0.0353643564815937,8.18634109057591,3.65585798678743
batch 11,7.25,0.138193615948179,0.032475050703985,8.31036362478718,3.23150104215207
batch 11,7.5,0.178600371080306,0.0368443409620975,9.06085155973085,2.92225987546592
batch 11,7.75,0.209606439408884,0.0489507355445996,10.2427890528746,2.81098563043569
batch 11,8.0,0.21241488643329,0.0665463350983629,11.401341843254,2.95302254965216
batch 11,8.25,0.184150211363291,0.0819055382652962,12.0046729879923,3.31699875820856
batch 11,8.5,0.144183538691718,0.0864842910144754,11.8235248420192,3.74657775586908
batch 11,8.75,0.113127913414322,0.0790273983012249,11.0667206911781,4.04384115553894
batch 11,9.0,0.0981284738275648,0.0653646728377392,10.1212075776269,4.10118657731375
batch 11,9.25,0.0982788589698309,0.0520977004705291,9.30935998407478,3.9380821322255
batch 11,9.5,0.111440622774925,0.0429745887511247,8.83880091277314,3.64705925037324
batch 11,9.75,0.13513194736371,0.0393170200178462,8.82411796140027,3.33294057254214
batch 11,10.0,0.163918211755035,0.0415272138934444,9.28038978964103,3.08552296249197
batch 11,10.25,0.187310964854804,0.0495278385757211,10.076462695463,2.97530021851015
batch 11,10.5,0.19328548425546,0.0615271313374407,10.9145255565438,3.04420538350117
batch 11,10.75,0.178067597073386,0.0727775450633272,11.4342404674158,3.27591781933493
batch 11,11.0,0.151172410291159,0.07769425474363,11.428993957956,3.57598940878553
batch 11,11.25,0.126573913287251,0.0743150331334399,10.9678505381534,3.81217084379127
batch 11,11.5,0.112293312748266,0.0654146173909542,10.2946546588077,3.89318474027503
batch 11,11.75,0.109950350342331,0.0554894120847228,9.66390964593005,3.80932829832108
batch 11,12.0,0.118435337895036,0.0479136476694569,9.26264408216781,3.6137296410484
batch 11,12.25,0.135381691092072,0.0443607789650194,9.19776585419607,3.3830752152356
batch 11,12.5,0.156288195974306,0.045415591234602,9.48752754994544,3.19073559493503
batch 11,12.75,0.173748175665195,0.0508952715154399,10.0392781799546,3.0950044974088
batch 11,13.0,0.179733452620204,0.0593427310550681,10.6471184122884,3.12882225688479
batch 11,13.25,0.171128412196042,0.0675551377543344,11.060891275027,3.28257198862421
batch 11,13.5,0.152969814854989,0.0717971581189103,11.1181481556934,3.49466181393004
batch 11,13.75,0.134402386503406,0.0703355654842387,10.8323253552765,3.67501734032145
batch 11,14.0,0.122230566842922,0.0644901893611412,10.3553165616435,3.75329508639563
batch 11,14.25,0.118987604042938,0.0572178063467046,9.87617403061358,3.71113123553765
batch 11,14.5,0.124409361386558,0.0512064823935522,9.54997483812408,3.57839285764813
batch 11,14.75,0.136588726303082,0.0480771455558023,9.47048486383921,3.40958061050997
batch 11,15.0,0.151899294406338,0.04848665686021,9.65754831768603,3.2620976950723
batch 11,15.25,0.164939246196643,0.0522845309069686,10.0454112410369,3.1828838391082
batch 11,15.5,0.170161661768751,0.0583219104728331,10.4882525259577,3.19814619675918
batch 11,15.75,0.165185045392431,0.0643427116108844,10.8090476984633,3.30225793818514
batch 11,16.0,0.152816415001763,0.0677768040976071,10.8843292542576,3.45351775111978
batch 11,16.25,0.139062629215939,0.0672525908252746,10.7056947915084,3.58938970834669
batch 11,16.5,0.129207136466373,0.0633832241678324,10.3680854791237,3.65716171983311
batch 11,16.75,0.125853881997743,0.0581019052206998,10.0084330369772,3.63763361994414
batch 11,17.0,0.129249072029255,0.0534444957830471,9.74972327193786,3.54715656363059
batch 11,17.25,0.137986914968595,0.0508180849348586,9.67076490389402,3.4239359934713
batch 11,17.5,0.149231693174599,0.0508654679610701,9.79149984304528,3.31177539112234
batch 11,17.75,0.158991849934032,0.0534994521736104,10.0658055419256,3.24773740063856
batch 11,18.0,0.163335252247338,0.0578427611636732,10.3893918025327,3.25274500284447
batch 11,18.25,0.160461572207535,0.0622747476130702,10.6353445847024,3.32382240719556
batch 11,18.5,0.151980340333207,0.0649864731901295,10.7106552125896,3.43225680360406
batch 11,18.75,0.141880184265447,0.0649258364808726,10.5992134398364,3.53403098151772
batch 11,19.0,0.134118442592193,0.0623541115797281,10.3605412479665,3.58998750518641
batch 11,19.25,0.131017803166145,0.0585377048057083,10.092627256212,3.58286789934026
batch 11,19.5,0.133074295252764,0.0549809351949603,9.89047168681058,3.52119136891482
batch 11,19.75,0.139313042486246,0.0528375270305785,9.81841211540614,3.43151046273686
batch 11,20.0,0.147572349382502,0.0526889844151858,9.89539372131057,3.34671186614453
batch 11,20.25,0.154889823157316,0.0545061634272852,10.0896656807844,3.29563973888528
batch 11,20.5,0.158425049444903,0.0576371982164886,10.326430407374,3.29498651810914
batch 11,20.75,0.15680903527619,0.060908140227101,10.5139261326976,3.34355828466834
batch 11,21.0,0.150972372586571,0.0630245025676047,10.5821976921298,3.42147073553531
batch 11,21.25,0.143590938746618,0.0631859360764084,10.5135053786485,3.49746328682319
batch 11,21.5,0.137579766530363,0.0614766904668917,10.345105629396,3.54251857326832
batch 11,21.75,0.134874290172278,0.0587287798159367,10.1466405201954,3.54208692845189
batch 11,22.0,0.136055734314281,0.056038796589791,9.99026191656795,3.5001776029349
batch 11,22.25,0.140482191103215,0.0543212486087098,9.92742356980086,3.43511544718066
batch 11,22.5,0.14653995241261,0.0540770155000728,9.97538859369725,3.37130612019917
batch 11,22.75,0.152030089201967,0.0553196063479891,10.1127998156228,3.33095183649837
batch 11,23.0,0.154873087307978,0.057575739028558,10.2860561576999,3.32733011238543
batch 11,23.25,0.154018462341723,0.0599927623707142,10.4284646133813,3.36040222595583
batch 11,23.5,0.149998041235791,0.0616335219934091,10.4873869470048,3.41640361885173
batch 11,23.75,0.144621253760064,0.0618897494138078,10.4460375266078,3.47301367147216
batch 11,24.0,0.140017206491899,0.0607579817826929,10.3275538570838,3.50873978575673
batch 11,24.25,0.137738172452334,0.0587856904633135,10.1811983673259,3.51171926373022
batch 11,24.5,0.138358154942275,0.0567656865776364,10.061136051325,3.48340807252241
batch 11,24.75,0.141476517413469,0.0554072064041574,10.0078980290747,3.43636705200793
batch 12,0.0,1.0,1.5,0.0,0.0
batch 12,0.25,0.314950630763792,0.466107938663319,11.1374479307005,15.5947323023218
batch 12,0.5,0.0690368491616707,0.158436739769011,10.799439487882,15.8328025202329
batch 12,0.75,0.0167426555373735,0.070457144236236,8.65436496079202,13.4741405257319
batch 12,1.0,0.0070564115749868,0.0329539746706332,6.65911792746093,10.8383106322825
batch 12,1.25,0.0084931476906566,0.0153110776892788,5.12637696329708,8.4702128948364
batch 12,1.5,0.0166755045671719,0.0072734702941624,4.07364374782865,6.51201583041362
batch 12,1.75,0.0356819923419016,0.0038961122710551,3.53473768957446,4.96272382620345
batch 12,2.0,0.0753150891878557,0.0029712308410375,3.66379752139323,3.77012608966372
batch 12,2.25,0.147686243512894,0.004476322453109,4.76433344970506,2.8778944148906
batch 12,2.5,0.250249066029668,0.0125070574219502,7.12282961537904,2.26855232925398
batch 12,2.75,0.337987287752397,0.038821748831115,10.5215047885576,2.04390291994928
batch 12,3.0,0.333115832979947,0.0897057593945636,13.7680871417627,2.45645293102861
batch 12,3.25,0.223356110866235,0.13587804010559,15.0777314011132,3.55356930736819
batch 12,3.5,0.116804094804594,0.141184378332948,14.0569445493014,4.78549984553361
batch 12,3.75,0.0638425066083883,0.111650238153461,11.9860395968973,5.49219511337021
batch 12,4.0,0.0463904674660733,0.0744407431869238,9.90534560181946,5.49244892351964
batch 12,4.25,0.0481503138310241,0.0459686920553611,8.25302389853984,4.99489255753545
batch 12,4.5,0.0648812653335771,0.0290718915180415,7.20173501304717,4.28696645312815
batch 12,4.75,0.0990472050158376,0.0214577563276375,6.88031505958847,3.5773281318596
batch 12,5.0,0.152707628310202,0.0214820113564842,7.42615903802156,2.98837856477264
batch 12,5.25,0.215804941780075,0.0304986713077791,8.86259477720723,2.60806083015587
batch 12,5.5,0.257375919080053,0.051601052270159,10.8411288432204,2.54108288691841
batch 12,5.75,0.243738361500505,0.0811086157168101,12.5302228385176,2.87901013309413
batch 12,6.0,0.183253039317274,0.102580100851444,13.0688920753407,3.53828567540926
batch 12,6.25,0.122504781422143,0.102391999648856,12.3685667203879,4.19879523671394
batch 12,6.5,0.0869270794129995,0.08474092655698,11.0331871628776,4.54649430564999
batch 12,6.75,0.0748324316779377,0.0626146453144513,9.66185207469299,4.49653630394768
batch 12,7.0,0.0803014443053547,0.0449282997954474,8.60988194059874,4.15740181133562
batch 12,7.25,0.10098342008441,0.0344389577735878,8.07409347270916,3.69335447726108
batch 12,7.5,0.135720860163616,0.0311773252297795,8.17522191254459,3.24315973150972
batch 12,7.75,0.178343149173479,0.0353347872280084,8.93716877574978,2.91011277077495
batch 12,8.0,0.212418705426389,0.047613671578196,10.1746230998316,2.78013375591649
batch 12,8.25,0.217252399594177,0.0661063786979681,11.4196147527469,2.91569090316069
batch 12,8.5,0.188248244586187,0.0828446603791707,12.0970860206771,3.29260759989396
batch 12,8.75,0.145757916517087,0.0883563051917211,11.9388428025842,3.75037521381446
batch 12,9.0,0.112459196236234,0.0808567848760065,11.1563354573939,4.07545195061491
batch 12,9.25,0.0961300213449823,0.0664939974109742,10.1618484419071,4.14738490872947
batch 12,9.5,0.0956098080271273,0.052405999792819,9.29734678338565,3.98339006159273
batch 12,9.75,0.1085941626641,0.0426146437693503,8.78090764205852,3.68053039029273
batch 12,10.0,0.132757118457053,0.0384767370432601,8.73525814111014,3.34906680351205
batch 12,10.25,0.162929319795464,0.0403900942832032,9.18547623170807,3.08283002732985
batch 12,10.5,0.188451549249465,0.0483885042581893,10.0085639958511,2.95598642609077
batch 12,10.75,0.196258598937101,0.0608682487610311,10.9018869333297,3.01570038966827
batch 12,11.0,0.18132322580662,0.0730160500194474,11.4805962903144,3.2510809266168
batch 12,11.25,0.153147158341424,0.0787508517894149,11.5083369853867,3.56744394203895
batch 12,11.5,0.126827789535488,0.0756369690029286,11.0439070355555,3.82425454141917
batch 12,11.75,0.11120505264618,0.0664405955217881,10.3416343798635,3.92024279352227
batch 12,12.0,0.108052089352765,0.0559553162207342,9.67124313816431,3.84086943009519
batch 12,12.25,0.11622414118441,0.0478162251425171,9.23137040775774,3.64009604842625
batch 12,12.5,0.133425561499206,0.0438122012122166,9.1378770148926,3.39798412912189
batch 12,12.75,0.155274582768958,0.04457610305931,9.41747680384954,3.1914849617259
batch 12,13.0,0.17422763736017,0.050004977016864,9.98361370919475,3.08242729874032
batch 12,13.25,0.181615226643426,0.0587451652390597,10.6278706650765,3.10788818035588
batch 12,13.5,0.173499820051351,0.0675562397277244,11.0849282599245,3.26214938919384
batch 12,13.75,0.154710407784267,0.072414889429336,11.1718406689297,3.48411872822278
batch 12,14.0,0.134953296747149,0.0712558716147576,10.8909007393902,3.6790362735001
batch 12,14.25,0.121664081586619,0.065307402392797,10.3970640357923,3.76965971379485
batch 12,14.5,0.117656475920094,0.0576706948583269,9.8893403829959,3.73304972925169
batch 12,14.75,0.122736399634511,0.0512250161482005,9.53275322047548,3.59836797179871
batch 12,15.0,0.135053251218731,0.0477161292040886,9.42941534827999,3.42196996709727
batch 12,15.25,0.151026637992469,0.0478715074669744,9.60629139276933,3.26402312156975
batch 12,15.5,0.165128853968203,0.0516073290293756,10.0021756572269,3.17450176386026
batch 12,15.75,0.171387500540116,0.0578345409005265,10.469624845063,3.18289455496235
batch 12,16.0,0.166881220484191,0.0642654502144322,10.8216733309534,3.28640486357602
batch 12,16.25,0.15420812136873,0.0681494681156747,10.9208219081268,3.44388720882279
batch 12,16.5,0.139653291610102,0.0678907362256119,10.7493675722923,3.58998068598163
batch 12,16.75,0.128932588680236,0.0640052523718713,10.402152969294,3.66729179529092
batch 12,17.0,0.124927274691118,0.0584901076661097,10.0222405297632,3.65293206622466
batch 12,17.25,0.128001246559607,0.0535099848474255,9.74033459353806,3.56206142481169
batch 12,17.5,0.136806761286572,0.0505803769180805,9.64234958795217,3.4338075132508
batch 12,17.75,0.148522069027889,0.0504172633302426,9.75409229175263,3.31398651490758
batch 12,18.0,0.159044798182218,0.0529904852800339,10.0328938153466,3.24210991841383
batch 12,18.25,0.164148515717772,0.0574598528690517,10.3733544986369,3.24167417488591
batch 12,18.5,0.161671231418635,0.0621775366322014,10.6418223798622,3.31179098522672
batch 12,18.75,0.153051610025094,0.0652154783237916,10.7355888693865,3.42423102582368
batch 12,19.0,0.142415314379791,0.0653695072969481,10.6313369824785,3.53319733549143
batch 12,19.25,0.134005522659804,0.0628185766285242,10.3873112521754,3.59634054860355
batch 12,19.5,0.130376949806673,0.0588530035052966,10.1051606906546,3.59358949981136
batch 12,19.75,0.132152431724964,0.0550609451690674,9.88559825120546,3.53223606556205
batch 12,20.0,0.138416125848581,0.0526821876445932,9.79869779552858,3.43922180267633
batch 12,20.25,0.147008865808205,0.0523642875883927,9.86813659083906,3.34885281215195
batch 12,20.5,0.154876283745443,0.0541262805577472,10.0648341896141,3.29187691807383
batch 12,20.75,0.158969568070234,0.0573412151579431,10.3132511539625,3.28698026845626
batch 12,21.0,0.157672108791605,0.06081302863161,10.5169776364715,3.33452940986023
batch 12,21.25,0.151782649653016,0.0631660099748072,10.5992763549438,3.41504309781825
batch 12,21.5,0.144042776193065,0.0634952898663752,10.5369700038209,3.49611034833952
batch 12,21.75,0.13755459121741,0.0618202729768331,10.3657282337686,3.54651803555333
batch 12,22.0,0.134434292601916,0.058977858873061,10.1573226467767,3.54961957373377
batch 12,22.25,0.135379696906896,0.0561182731838193,9.98802392872478,3.5083307712363
batch 12,22.5,0.139805326971298,0.054221275596286,9.91376450593483,3.44107555225979
batch 12,22.75,0.146097700817199,0.053843194883388,9.95556161787278,3.37323896650497
batch 12,23.0,0.151985124702664,0.0550374586434531,10.0941511877907,3.32846678276893
batch 12,23.25,0.155238562955805,0.0573488459112949,10.2754681704456,3.32156501586115
batch 12,23.5,0.154634650081263,0.0599076996042584,10.429586259676,3.35367292392144
batch 12,23.75,0.150605281701783,0.061720395205247,10.4990794946281,3.41136157144644
batch 12,24.0,0.144989121653033,0.0621057910794873,10.4631009279069,3.47155771953164
batch 12,24.25,0.140037555963475,0.0610108012395119,10.3432540821751,3.51124599080749
batch 12,24.5,0.13743867475127,0.0589792990568094,10.1899991083311,3.51701583602171
batch 12,24.75,0.137865467182487,0.0568380220738801,10.0604221631314,3.48941097038925
batch 13,0.0,1.5,0.0,0.0,0.0
batch 13,0.25,0.941048698466606,0.136496875359407,20.9713751440201,0.668974420238134
batch 13,0.5,0.426727085535724,0.331817945310359,26.8251572110016,4.33483633511584
batch 13,0.75,0.113738452232908,0.375078086874803,23.8299876868813,8.94155337853793
batch 13,1.0,0.0293729714588048,0.30806155047992,18.8269480501496,12.0108992351988
batch 13,1.25,0.0092568978877906,0.203676366654386,14.3870611986047,12.8569074840276
batch 13,1.5,0.0050398497800246,0.11463583447594,10.8998800187522,11.975149787911
batch 13,1.75,0.0054883417572046,0.0580599440814362,8.26582090414425,10.224176639103
batch 13,2.0,0.0089380999259795,0.0278386729422743,6.33011084618996,8.2795439948178
batch 13,2.25,0.0171832504943567,0.0133268566544418,4.98678438505929,6.50096675775434
batch 13,2.5,0.0352103951832783,0.0069482934390961,4.22006269516931,5.01887793417586
batch 13,2.75,0.0723206349968861,0.0047599741283727,4.14641040611573,3.84654266598877
batch 13,3.0,0.139998960648991,0.0057993205510127,5.03168731676187,2.95752254000653
batch 13,3.25,0.237003636526326,0.013294505552609,7.14333682091499,2.34460757899328
batch 13,3.5,0.323250462520012,0.0374337728190958,10.3018349697679,2.09957370946554
batch 13,3.75,0.32617638472292,0.0844700236222329,13.421431359146,2.44872381451309
batch 13,4.0,0.227720007524681,0.129296783769377,14.8166170203719,3.45212616888311
batch 13,4.25,0.123645979578836,0.137179910903157,13.97504966155,4.62589644082835
batch 13,4.5,0.0688114773455607,0.110827679887423,12.026924808352,5.33739106487018
batch 13,4.75,0.0497691243171235,0.0753312767799141,10.0059503025204,5.37863880529031
batch 13,5.0,0.0506921923745502,0.0473113876349171,8.37864006804273,4.92697078388366
batch 13,5.25,0.0669023431800587,0.0303448790775362,7.33519594134661,4.25553378420457
batch 13,5.5,0.100339103315695,0.0225821482465394,7.00889914819245,3.57133133676637
batch 13,5.75,0.152538494443834,0.0225119476491548,7.53164632652992,2.99965123388009
batch 13,6.0,0.213391115378204,0.0313687520269294,8.91833601097192,2.63075851173602
batch 13,6.25,0.253137874649217,0.0518779134864637,10.8244123484035,2.56738084297427
batch 13,6.5,0.24003358849933,0.0802432785787428,12.4483154793728,2.89473570795941
batch 13,6.75,0.18216173613801,0.100810484046534,12.9690758621699,3.52928993968469
batch 13,7.0,0.123473277538089,0.100691048812805,12.2978876506744,4.16473363261473
batch 13,7.25,0.0886580457033917,0.0837730853178111,11.0065123693066,4.50059248543837
batch 13,7.5,0.076717716097173,0.0623991246852909,9.67430972177189,4.45348243718803
batch 13,7.75,0.0821639162936991,0.0452058024587554,8.65219676063317,4.125815190362
batch 13,8.0,0.102657079068063,0.034986326527701,8.13668644474068,3.6758843002982
batch 13,8.25,0.136808386112009,0.0318772362560099,8.24589714521204,3.23929835183371
batch 13,8.5,0.178229982127595,0.0360992451688657,8.99785100832026,2.91812732119328
batch 13,8.75,0.210763438234827,0.0482378830014027,10.2035523798118,2.79677840613707
batch 13,9.0,0.21471048417404,0.066228113471012,11.4034828057848,2.93419475483875
batch 13,9.25,0.186265900242381,0.0822612820829842,12.0454208307747,3.30302774854106
batch 13,9.5,0.145150812355012,0.0873482764771314,11.8795497325662,3.7456908334634
batch 13,9.75,0.112976057889261,0.0799366298522336,11.1135830817221,4.05697292316196
batch 13,10.0,0.0972599189242529,0.0659727294360148,10.1457624011586,4.12259303901828
batch 13,10.25,0.097010018370215,0.0523130447693087,9.30815324465912,3.96027213433714
batch 13,10.5,0.11001457118874,0.0428508255297137,8.81390912956614,3.66433352369035
batch 13,10.75,0.133871776396339,0.0389356760786616,8.7819831010108,3.34212091418264
batch 13,11.0,0.163293616505334,0.0409721144168393,9.23281709804494,3.08541129474159
batch 13,11.25,0.187736684401913,0.0489398555181395,10.0400059608416,2.96654215715532
batch 13,11.5,0.194680051003008,0.0611482010247445,10.9043073748413,3.0301171178021
batch 13,11.75,0.179701619165095,0.0728332614561087,11.4538752306955,3.26275001977532
batch 13,12.0,0.152247451897783,0.0781739969023006,11.4669940416362,3.57028215342004
batch 13,12.25,0.12681465537008,0.0749620542211624,11.0064870052383,3.81665652567877
batch 13,12.5,0.111844446520834,0.0659464614491514,10.3204353204149,3.90559258332806
batch 13,12.75,0.109056734342827,0.0557589093367386,9.6705654151785,3.82468652377876
batch 13,13.0,0.117337492875074,0.0479033915393748,9.24973706779156,3.6271737443945
batch 13,13.25,0.134362581209848,0.0441156522911941,9.16951308794079,3.39123614930704
batch 13,13.5,0.155701102697424,0.0450083775843995,9.45265908191658,3.19195688167764
batch 13,13.75,0.173895029970899,0.0504415503969805,10.0100279070361,3.08938526406511
batch 13,14.0,0.180608453086526,0.0590150136190702,10.6350658064142,3.11857507671084
batch 13,14.25,0.172305460813937,0.0675162257224049,11.0705091501062,3.272000190796
batch 13,14.5,0.153886946672289,0.0720728605196609,11.1436261416765,3.48855737223344
batch 13,14.75,0.134751428904094,0.0707824124306028,10.8617127490623,3.67604391534493
batch 13,15.0,0.122016363874309,0.0649074869513897,10.3775310805944,3.76070796401287
batch 13,15.25,0.118366558628609,0.0574673869409903,9.88473161834007,3.72175968576861
batch 13,15.5,0.123583536716075,0.0512428043177644,9.54328247723623,3.58851518014005
batch 13,15.75,0.13579618398158,0.0479186572652303,9.45121637795116,3.41624864395177
batch 13,16.0,0.151409836290488,0.0481897850543763,9.63214772562444,3.26366440186308
batch 13,16.25,0.164970725499745,0.0519418362252612,10.0229262746863,3.17919830487899
batch 13,16.5,0.170726744848459,0.0580599347378025,10.4773274285525,3.19073089841732
batch 13,16.75,0.166021374851654,0.0642779379011244,10.8136753153296,3.29414883602938
